key,src_debit,src_credit,gl_account_src,department_src,transaction_date_src,currency_src,tgt_debit,tgt_credit,gl_account_tgt,department_tgt,transaction_date_tgt,currency_tgt,reconciliation_status,debit_delta,credit_delta
TXN000772,173.52,0.0,1000,Procurement,2023-04-12,EUR,173.52,0.0,1000,Procurement,2023-04-12,EUR,MATCHED,0.0,0.0
TXN000773,0.0,1041.7,1200,Operations,2023-02-08,GBP,0.0,1041.7,1200,Operations,2023-02-08,GBP,MATCHED,0.0,0.0
TXN000774,1735.12,0.0,2100,HR,2023-10-31,GBP,1735.12,0.0,2100,HR,2023-10-31,GBP,MATCHED,0.0,0.0
TXN000775,1025.27,0.0,2000,IT,2023-12-20,EUR,1025.27,0.0,2000,IT,2023-12-20,EUR,MATCHED,0.0,0.0
TXN000776,0.0,38.27,3000,Operations,2023-11-18,GBP,0.0,38.27,3000,Operations,2023-11-18,GBP,MATCHED,0.0,0.0
TXN000777,0.0,135.54,1000,Finance,2023-05-05,USD,0.0,135.54,1000,Finance,2023-05-05,USD,MATCHED,0.0,0.0
TXN000778,0.0,278.31,4100,HR,2023-02-22,USD,0.0,278.31,4100,HR,2023-02-22,USD,MATCHED,0.0,0.0
TXN000779,0.0,360.81,3000,Legal,2023-12-23,GBP,0.0,360.81,3000,Legal,2023-12-23,GBP,MATCHED,0.0,0.0
TXN000780,0.0,1023.53,1200,Finance,2023-06-04,GBP,0.0,1023.53,1200,Finance,2023-06-04,GBP,MATCHED,0.0,0.0
TXN000781,0.0,526.66,1000,Sales,2023-12-17,USD,0.0,526.66,1000,Sales,2023-12-17,USD,MATCHED,0.0,0.0
TXN000782,0.0,54.43,4400,IT,2023-11-04,GBP,0.0,54.43,4400,IT,2023-11-04,GBP,MATCHED,0.0,0.0
TXN000783,713.58,0.0,4300,Legal,2023-03-03,GBP,713.58,0.0,4300,Legal,2023-03-03,GBP,MATCHED,0.0,0.0
TXN000784,0.0,1008.16,2000,IT,2023-10-17,GBP,0.0,1008.16,2000,IT,2023-10-17,GBP,MATCHED,0.0,0.0
TXN000785,934.2,0.0,4300,Procurement,2023-01-22,GBP,934.2,0.0,4300,Procurement,2023-01-22,GBP,MATCHED,0.0,0.0
TXN000786,0.0,2040.95,4200,Finance,2023-06-27,GBP,0.0,2040.95,4200,Finance,2023-06-27,GBP,MATCHED,0.0,0.0
TXN000787,0.0,1409.35,4000,Procurement,2023-09-30,GBP,0.0,1409.35,4000,Procurement,2023-09-30,GBP,MATCHED,0.0,0.0
TXN000788,803.33,0.0,3000,Operations,2023-08-08,GBP,803.33,0.0,3000,Operations,2023-08-08,GBP,MATCHED,0.0,0.0
TXN000789,363.13,0.0,4000,Legal,2023-12-05,GBP,363.13,0.0,4000,Legal,2023-12-05,GBP,MATCHED,0.0,0.0
TXN000790,33.4,0.0,3100,Sales,2023-07-09,GBP,33.4,0.0,3100,Sales,2023-07-09,GBP,MATCHED,0.0,0.0
TXN000791,0.0,768.49,4000,HR,2023-02-05,GBP,0.0,768.49,4000,HR,2023-02-05,GBP,MATCHED,0.0,0.0
TXN000792,550.89,0.0,4100,IT,2023-09-17,EUR,550.89,0.0,4100,IT,2023-09-17,EUR,MATCHED,0.0,0.0
TXN000793,606.3,0.0,2100,Finance,2023-11-28,GBP,606.3,0.0,2100,Finance,2023-11-28,GBP,MATCHED,0.0,0.0
TXN000794,59.43,0.0,4100,Sales,2023-06-24,EUR,59.43,0.0,4100,Sales,2023-06-24,EUR,MATCHED,0.0,0.0
TXN000795,79.71,0.0,1100,Procurement,2023-01-07,GBP,79.71,0.0,1100,Procurement,2023-01-07,GBP,MATCHED,0.0,0.0
TXN000796,1958.1,0.0,4000,Legal,2023-08-04,EUR,1958.1,0.0,4000,Legal,2023-08-04,EUR,MATCHED,0.0,0.0
TXN000797,0.0,380.19,1000,Operations,2023-09-08,EUR,0.0,380.19,1000,Operations,2023-09-08,EUR,MATCHED,0.0,0.0
TXN000798,1121.31,0.0,4400,Procurement,2023-02-24,GBP,1121.31,0.0,4400,Procurement,2023-02-24,GBP,MATCHED,0.0,0.0
TXN000799,0.0,420.93,1100,HR,2023-08-10,GBP,0.0,420.93,1100,HR,2023-08-10,GBP,MATCHED,0.0,0.0
TXN000800,421.84,0.0,4500,HR,2023-07-05,GBP,421.84,0.0,4500,HR,2023-07-05,GBP,MATCHED,0.0,0.0
TXN000801,1648.18,0.0,1200,Operations,2023-11-22,USD,1648.18,0.0,1200,Operations,2023-11-22,USD,MATCHED,0.0,0.0
TXN000802,186.03,0.0,3100,HR,2023-08-24,GBP,186.03,0.0,3100,HR,2023-08-24,GBP,MATCHED,0.0,0.0
TXN000803,466.0,0.0,1100,Operations,2023-12-29,EUR,466.0,0.0,1100,Operations,2023-12-29,EUR,MATCHED,0.0,0.0
TXN000804,0.0,201.66,4000,Procurement,2023-03-20,GBP,0.0,201.66,4000,Procurement,2023-03-20,GBP,MATCHED,0.0,0.0
TXN000805,210.24,0.0,4400,Legal,2023-08-11,GBP,210.24,0.0,4400,Legal,2023-08-11,GBP,MATCHED,0.0,0.0
TXN000806,0.0,253.72,4200,HR,2023-04-01,USD,0.0,253.72,4200,HR,2023-04-01,USD,MATCHED,0.0,0.0
TXN000807,0.0,562.96,4000,Procurement,2023-09-25,GBP,0.0,562.96,4000,Procurement,2023-09-25,GBP,MATCHED,0.0,0.0
TXN000808,0.0,196.74,4200,IT,2023-11-30,GBP,0.0,196.74,4200,IT,2023-11-30,GBP,MATCHED,0.0,0.0
TXN000809,2653.5,0.0,2000,Finance,2023-05-19,USD,2653.5,0.0,2000,Finance,2023-05-19,USD,MATCHED,0.0,0.0
TXN000810,105.43,0.0,3000,Finance,2023-11-12,GBP,105.43,0.0,3000,Finance,2023-11-12,GBP,MATCHED,0.0,0.0
TXN000811,0.0,304.81,4100,HR,2023-10-03,GBP,0.0,304.81,4100,HR,2023-10-03,GBP,MATCHED,0.0,0.0
TXN000812,208.6,0.0,1000,Procurement,2023-09-05,GBP,208.6,0.0,1000,Procurement,2023-09-05,GBP,MATCHED,0.0,0.0
TXN000813,0.0,3534.99,4600,Procurement,2023-08-27,GBP,0.0,3534.99,4600,Procurement,2023-08-27,GBP,MATCHED,0.0,0.0
TXN000814,541.76,0.0,1200,Procurement,2023-08-12,GBP,541.76,0.0,1200,Procurement,2023-08-12,GBP,MATCHED,0.0,0.0
TXN000815,0.0,1896.5,3100,Procurement,2023-10-31,EUR,0.0,1896.5,3100,Procurement,2023-10-31,EUR,MATCHED,0.0,0.0
TXN000816,43.45,0.0,4500,Sales,2023-05-18,GBP,43.45,0.0,4500,Sales,2023-05-18,GBP,MATCHED,0.0,0.0
TXN000817,0.0,602.19,1100,Operations,2023-06-15,USD,0.0,602.19,1100,Operations,2023-06-15,USD,MATCHED,0.0,0.0
TXN000818,0.0,1532.18,4400,Finance,2023-05-06,GBP,0.0,1532.18,4400,Finance,2023-05-06,GBP,MATCHED,0.0,0.0
TXN000819,456.43,0.0,1000,Finance,2023-02-14,GBP,456.43,0.0,1000,Finance,2023-02-14,GBP,MATCHED,0.0,0.0
TXN000820,1994.64,0.0,4000,HR,2023-05-23,GBP,1994.64,0.0,4000,HR,2023-05-23,GBP,MATCHED,0.0,0.0
TXN000821,185.69,0.0,4600,Operations,2023-08-19,GBP,185.69,0.0,4600,Operations,2023-08-19,GBP,MATCHED,0.0,0.0
TXN000822,0.0,3340.99,3000,Legal,2023-05-05,GBP,0.0,3340.99,3000,Legal,2023-05-05,GBP,MATCHED,0.0,0.0
TXN000823,12687.18,0.0,3000,Legal,2023-08-26,GBP,12687.18,0.0,3000,Legal,2023-08-26,GBP,MATCHED,0.0,0.0
TXN000824,0.0,234.1,4200,Legal,2023-10-19,USD,0.0,234.1,4200,Legal,2023-10-19,USD,MATCHED,0.0,0.0
TXN000825,0.0,206.8,4400,Legal,2023-11-09,GBP,0.0,206.8,4400,Legal,2023-11-09,GBP,MATCHED,0.0,0.0
TXN000826,3569.13,0.0,2000,Procurement,2023-12-09,GBP,3569.13,0.0,2000,Procurement,2023-12-09,GBP,MATCHED,0.0,0.0
TXN000827,0.0,4312.87,1000,Sales,2023-07-14,GBP,0.0,4312.87,1000,Sales,2023-07-14,GBP,MATCHED,0.0,0.0
TXN000828,0.0,184.14,1000,Finance,2023-06-22,GBP,0.0,184.14,1000,Finance,2023-06-22,GBP,MATCHED,0.0,0.0
TXN000829,0.0,214.8,2100,Operations,2023-01-15,GBP,0.0,214.8,2100,Operations,2023-01-15,GBP,MATCHED,0.0,0.0
TXN000830,0.0,264.36,4600,Procurement,2023-09-11,GBP,0.0,264.36,4600,Procurement,2023-09-11,GBP,MATCHED,0.0,0.0
TXN000831,53.7,0.0,4600,HR,2023-06-16,EUR,53.7,0.0,4600,HR,2023-06-16,EUR,MATCHED,0.0,0.0
TXN000832,0.0,101.7,1100,HR,2023-04-04,GBP,0.0,101.7,1100,HR,2023-04-04,GBP,MATCHED,0.0,0.0
TXN000833,89.46,0.0,4300,HR,2023-09-07,EUR,89.46,0.0,4300,HR,2023-09-07,EUR,MATCHED,0.0,0.0
TXN000834,127.52,0.0,4000,Legal,2023-04-19,GBP,127.52,0.0,4000,Legal,2023-04-19,GBP,MATCHED,0.0,0.0
TXN000835,0.0,382.98,1200,IT,2023-07-01,GBP,0.0,382.98,1200,IT,2023-07-01,GBP,MATCHED,0.0,0.0
TXN000836,0.0,573.25,4000,Procurement,2023-05-13,EUR,0.0,573.25,4000,Procurement,2023-05-13,EUR,MATCHED,0.0,0.0
TXN000837,4128.84,0.0,2000,Operations,2023-06-24,GBP,4128.84,0.0,2000,Operations,2023-06-24,GBP,MATCHED,0.0,0.0
TXN000838,0.0,90.24,4100,IT,2023-05-24,EUR,0.0,90.24,4100,IT,2023-05-24,EUR,MATCHED,0.0,0.0
TXN000839,0.0,1766.02,1200,Legal,2023-11-02,GBP,0.0,1766.02,1200,Legal,2023-11-02,GBP,MATCHED,0.0,0.0
TXN000840,292.66,0.0,4300,Legal,2023-12-26,GBP,292.66,0.0,4300,Legal,2023-12-26,GBP,MATCHED,0.0,0.0
TXN000841,0.0,374.58,3000,Finance,2023-05-22,GBP,0.0,374.58,3000,Finance,2023-05-22,GBP,MATCHED,0.0,0.0
TXN000842,0.0,1110.13,1100,HR,2023-10-12,USD,0.0,1110.13,1100,HR,2023-10-12,USD,MATCHED,0.0,0.0
TXN000843,74.88,0.0,4100,IT,2023-01-06,GBP,74.88,0.0,4100,IT,2023-01-06,GBP,MATCHED,0.0,0.0
TXN000844,0.0,715.95,3000,Finance,2023-09-22,GBP,0.0,715.95,3000,Finance,2023-09-22,GBP,MATCHED,0.0,0.0
TXN000845,0.0,517.85,3100,Finance,2023-04-08,GBP,0.0,517.85,3100,Finance,2023-04-08,GBP,MATCHED,0.0,0.0
TXN000846,844.44,0.0,4200,Finance,2023-02-13,GBP,844.44,0.0,4200,Finance,2023-02-13,GBP,MATCHED,0.0,0.0
TXN000847,0.0,622.51,4500,Finance,2023-05-04,EUR,0.0,622.51,4500,Finance,2023-05-04,EUR,MATCHED,0.0,0.0
TXN000848,16041.75,0.0,1200,Legal,2023-07-28,EUR,16041.75,0.0,1200,Legal,2023-07-28,EUR,MATCHED,0.0,0.0
TXN000849,0.0,154.99,1200,Sales,2023-09-08,USD,0.0,154.99,1200,Sales,2023-09-08,USD,MATCHED,0.0,0.0
TXN000850,181.91,0.0,3000,Sales,2023-10-12,EUR,181.91,0.0,3000,Sales,2023-10-12,EUR,MATCHED,0.0,0.0
TXN000851,0.0,158.43,2100,Legal,2023-05-04,GBP,0.0,158.43,2100,Legal,2023-05-04,GBP,MATCHED,0.0,0.0
TXN000852,175.35,0.0,1200,Operations,2023-12-20,USD,175.35,0.0,1200,Operations,2023-12-20,USD,MATCHED,0.0,0.0
TXN000853,0.0,155.08,4600,Legal,2023-09-01,GBP,0.0,155.08,4600,Legal,2023-09-01,GBP,MATCHED,0.0,0.0
TXN000854,2400.72,0.0,3100,Procurement,2023-11-27,GBP,2400.72,0.0,3100,Procurement,2023-11-27,GBP,MATCHED,0.0,0.0
TXN000855,0.0,3397.37,2100,Sales,2023-12-31,GBP,0.0,3397.37,2100,Sales,2023-12-31,GBP,MATCHED,0.0,0.0
TXN000856,0.0,171.38,2100,Operations,2023-09-09,GBP,0.0,171.38,2100,Operations,2023-09-09,GBP,MATCHED,0.0,0.0
TXN000857,115.75,0.0,4600,HR,2023-08-18,USD,115.75,0.0,4600,HR,2023-08-18,USD,MATCHED,0.0,0.0
TXN000858,0.0,818.21,2100,Legal,2023-01-09,GBP,0.0,818.21,2100,Legal,2023-01-09,GBP,MATCHED,0.0,0.0
TXN000859,0.0,176.21,3000,HR,2023-02-17,GBP,0.0,176.21,3000,HR,2023-02-17,GBP,MATCHED,0.0,0.0
TXN000860,0.0,1042.52,4300,Legal,2023-05-31,GBP,0.0,1042.52,4300,Legal,2023-05-31,GBP,MATCHED,0.0,0.0
TXN000861,546.96,0.0,3100,Sales,2023-04-24,USD,546.96,0.0,3100,Sales,2023-04-24,USD,MATCHED,0.0,0.0
TXN000862,0.0,41.53,4300,Operations,2023-07-27,GBP,0.0,41.53,4300,Operations,2023-07-27,GBP,MATCHED,0.0,0.0
TXN000863,4110.33,0.0,4100,Sales,2023-12-21,GBP,4110.33,0.0,4100,Sales,2023-12-21,GBP,MATCHED,0.0,0.0
TXN000864,5965.91,0.0,4000,Procurement,2023-05-05,GBP,5965.91,0.0,4000,Procurement,2023-05-05,GBP,MATCHED,0.0,0.0
TXN000865,0.0,160.91,1200,Sales,2023-06-06,GBP,0.0,160.91,1200,Sales,2023-06-06,GBP,MATCHED,0.0,0.0
TXN000866,0.0,225.53,4300,Finance,2023-12-06,EUR,0.0,225.53,4300,Finance,2023-12-06,EUR,MATCHED,0.0,0.0
TXN000867,0.0,619.43,4500,Operations,2023-10-25,USD,0.0,619.43,4500,Operations,2023-10-25,USD,MATCHED,0.0,0.0
TXN000868,0.0,666.26,2000,Operations,2023-07-08,GBP,0.0,666.26,2000,Operations,2023-07-08,GBP,MATCHED,0.0,0.0
TXN000869,1083.35,0.0,4600,Finance,2023-08-31,USD,1083.35,0.0,4600,Finance,2023-08-31,USD,MATCHED,0.0,0.0
TXN000870,0.0,8228.07,3100,Operations,2023-10-11,USD,0.0,8228.07,3100,Operations,2023-10-11,USD,MATCHED,0.0,0.0
TXN000871,309.38,0.0,3000,Procurement,2023-09-29,GBP,309.38,0.0,3000,Procurement,2023-09-29,GBP,MATCHED,0.0,0.0
TXN000872,121.82,0.0,4300,IT,2023-06-26,EUR,121.82,0.0,4300,IT,2023-06-26,EUR,MATCHED,0.0,0.0
TXN000873,50.96,0.0,4600,Legal,2023-08-06,GBP,50.96,0.0,4600,Legal,2023-08-06,GBP,MATCHED,0.0,0.0
TXN000874,0.0,134.77,4100,Legal,2023-10-09,GBP,0.0,134.77,4100,Legal,2023-10-09,GBP,MATCHED,0.0,0.0
TXN000875,0.0,383.87,4000,Finance,2023-06-19,GBP,0.0,383.87,4000,Finance,2023-06-19,GBP,MATCHED,0.0,0.0
TXN000876,0.0,5954.11,4600,HR,2023-06-30,GBP,0.0,5954.11,4600,HR,2023-06-30,GBP,MATCHED,0.0,0.0
TXN000877,0.0,185.6,2100,Procurement,2023-12-26,EUR,0.0,185.6,2100,Procurement,2023-12-26,EUR,MATCHED,0.0,0.0
TXN000878,564.35,0.0,2100,IT,2023-08-21,USD,564.35,0.0,2100,IT,2023-08-21,USD,MATCHED,0.0,0.0
TXN000879,0.0,393.61,2000,IT,2023-05-19,GBP,0.0,393.61,2000,IT,2023-05-19,GBP,MATCHED,0.0,0.0
TXN000880,0.0,2398.48,4400,Sales,2023-06-06,GBP,0.0,2398.48,4400,Sales,2023-06-06,GBP,MATCHED,0.0,0.0
TXN000881,17861.43,0.0,1000,Legal,2023-05-09,EUR,17861.43,0.0,1000,Legal,2023-05-09,EUR,MATCHED,0.0,0.0
TXN000882,0.0,181.94,4400,Finance,2023-04-29,GBP,0.0,181.94,4400,Finance,2023-04-29,GBP,MATCHED,0.0,0.0
TXN000883,193.61,0.0,4200,Finance,2023-03-03,EUR,193.61,0.0,4200,Finance,2023-03-03,EUR,MATCHED,0.0,0.0
TXN000884,1931.87,0.0,2000,Legal,2023-04-09,GBP,1931.87,0.0,2000,Legal,2023-04-09,GBP,MATCHED,0.0,0.0
TXN000885,0.0,1121.97,4000,Operations,2023-06-11,GBP,0.0,1121.97,4000,Operations,2023-06-11,GBP,MATCHED,0.0,0.0
TXN000886,6438.57,0.0,4000,Operations,2023-03-03,GBP,6438.57,0.0,4000,Operations,2023-03-03,GBP,MATCHED,0.0,0.0
TXN000887,0.0,968.64,4500,IT,2023-10-02,GBP,0.0,968.64,4500,IT,2023-10-02,GBP,MATCHED,0.0,0.0
TXN000888,235.35,0.0,1200,Operations,2023-12-20,GBP,235.35,0.0,1200,Operations,2023-12-20,GBP,MATCHED,0.0,0.0
TXN000889,0.0,978.46,1000,Legal,2023-04-05,USD,0.0,978.46,1000,Legal,2023-04-05,USD,MATCHED,0.0,0.0
TXN000890,2128.25,0.0,2100,Procurement,2023-04-09,GBP,2128.25,0.0,2100,Procurement,2023-04-09,GBP,MATCHED,0.0,0.0
TXN000891,0.0,1381.22,1100,Procurement,2023-04-21,EUR,0.0,1381.22,1100,Procurement,2023-04-21,EUR,MATCHED,0.0,0.0
TXN000892,863.43,0.0,3000,Legal,2023-09-05,EUR,863.43,0.0,3000,Legal,2023-09-05,EUR,MATCHED,0.0,0.0
TXN000893,1998.22,0.0,4100,IT,2023-05-22,USD,1998.22,0.0,4100,IT,2023-05-22,USD,MATCHED,0.0,0.0
TXN000894,0.0,2330.75,2000,IT,2023-10-29,GBP,0.0,2330.75,2000,IT,2023-10-29,GBP,MATCHED,0.0,0.0
TXN000895,0.0,3207.47,4400,HR,2023-09-26,GBP,0.0,3207.47,4400,HR,2023-09-26,GBP,MATCHED,0.0,0.0
TXN000896,1067.49,0.0,1100,Finance,2023-11-02,GBP,1067.49,0.0,1100,Finance,2023-11-02,GBP,MATCHED,0.0,0.0
TXN000897,313.98,0.0,3000,Sales,2023-05-25,GBP,313.98,0.0,3000,Sales,2023-05-25,GBP,MATCHED,0.0,0.0
TXN000898,0.0,502.74,4500,Procurement,2023-02-21,GBP,0.0,502.74,4500,Procurement,2023-02-21,GBP,MATCHED,0.0,0.0
TXN000899,0.0,2464.55,4300,Legal,2023-04-10,GBP,0.0,2464.55,4300,Legal,2023-04-10,GBP,MATCHED,0.0,0.0
TXN000900,118.46,0.0,4300,Finance,2023-06-01,GBP,118.46,0.0,4300,Finance,2023-06-01,GBP,MATCHED,0.0,0.0
TXN000901,701.35,0.0,4400,Procurement,2023-04-27,GBP,701.35,0.0,4400,Procurement,2023-04-27,GBP,MATCHED,0.0,0.0
TXN000902,0.0,223.63,1200,Procurement,2023-07-04,EUR,0.0,223.63,1200,Procurement,2023-07-04,EUR,MATCHED,0.0,0.0
TXN000903,421.2,0.0,4400,HR,2023-04-02,GBP,421.2,0.0,4400,HR,2023-04-02,GBP,MATCHED,0.0,0.0
TXN000904,0.0,2745.39,4200,Procurement,2023-06-04,GBP,0.0,2745.39,4200,Procurement,2023-06-04,GBP,MATCHED,0.0,0.0
TXN000905,0.0,537.35,4100,Legal,2023-01-08,USD,0.0,537.35,4100,Legal,2023-01-08,USD,MATCHED,0.0,0.0
TXN000906,0.0,432.53,4500,Sales,2023-12-29,GBP,0.0,432.53,4500,Sales,2023-12-29,GBP,MATCHED,0.0,0.0
TXN000907,0.0,52.47,4100,Operations,2023-10-01,USD,0.0,52.47,4100,Operations,2023-10-01,USD,MATCHED,0.0,0.0
TXN000908,1235.68,0.0,2100,Finance,2023-03-06,GBP,1235.68,0.0,2100,Finance,2023-03-06,GBP,MATCHED,0.0,0.0
TXN000909,1062.34,0.0,4300,Sales,2023-05-21,USD,1062.34,0.0,4300,Sales,2023-05-21,USD,MATCHED,0.0,0.0
TXN000910,10351.45,0.0,4100,Procurement,2023-01-24,GBP,10351.45,0.0,4100,Procurement,2023-01-24,GBP,MATCHED,0.0,0.0
TXN000911,254.25,0.0,1100,IT,2023-01-28,GBP,254.25,0.0,1100,IT,2023-01-28,GBP,MATCHED,0.0,0.0
TXN000912,560.44,0.0,1000,Legal,2023-10-11,GBP,560.44,0.0,1000,Legal,2023-10-11,GBP,MATCHED,0.0,0.0
TXN000913,586.44,0.0,4300,Procurement,2023-05-30,GBP,586.44,0.0,4300,Procurement,2023-05-30,GBP,MATCHED,0.0,0.0
TXN000914,4299.18,0.0,2100,Finance,2023-12-24,GBP,4299.18,0.0,2100,Finance,2023-12-24,GBP,MATCHED,0.0,0.0
TXN000915,0.0,349.69,4400,Legal,2023-03-06,USD,0.0,349.69,4400,Legal,2023-03-06,USD,MATCHED,0.0,0.0
TXN000916,613.1,0.0,3000,Procurement,2023-11-23,GBP,613.1,0.0,3000,Procurement,2023-11-23,GBP,MATCHED,0.0,0.0
TXN000917,1004.1,0.0,4500,Legal,2023-09-09,GBP,1004.1,0.0,4500,Legal,2023-09-09,GBP,MATCHED,0.0,0.0
TXN000918,533.74,0.0,4500,HR,2023-02-22,GBP,533.74,0.0,4500,HR,2023-02-22,GBP,MATCHED,0.0,0.0
TXN000919,0.0,206.51,2000,Sales,2023-01-07,GBP,0.0,206.51,2000,Sales,2023-01-07,GBP,MATCHED,0.0,0.0
TXN000920,0.0,539.77,4200,Sales,2023-10-21,GBP,0.0,539.77,4200,Sales,2023-10-21,GBP,MATCHED,0.0,0.0
TXN000921,2019.18,0.0,4100,Legal,2023-05-26,EUR,2019.18,0.0,4100,Legal,2023-05-26,EUR,MATCHED,0.0,0.0
TXN000922,86.51,0.0,1000,IT,2023-08-29,GBP,86.51,0.0,1000,IT,2023-08-29,GBP,MATCHED,0.0,0.0
TXN000923,0.0,492.48,4300,Operations,2023-09-03,USD,0.0,492.48,4300,Operations,2023-09-03,USD,MATCHED,0.0,0.0
TXN000924,0.0,141.15,3000,Finance,2023-08-14,GBP,0.0,141.15,3000,Finance,2023-08-14,GBP,MATCHED,0.0,0.0
TXN000925,0.0,2422.54,2100,Procurement,2023-06-24,GBP,0.0,2422.54,2100,Procurement,2023-06-24,GBP,MATCHED,0.0,0.0
TXN000926,41.07,0.0,1000,HR,2023-04-05,GBP,41.07,0.0,1000,HR,2023-04-05,GBP,MATCHED,0.0,0.0
TXN000927,174.45,0.0,4000,Finance,2023-01-27,GBP,174.45,0.0,4000,Finance,2023-01-27,GBP,MATCHED,0.0,0.0
TXN000928,710.39,0.0,1200,Finance,2023-05-10,GBP,710.39,0.0,1200,Finance,2023-05-10,GBP,MATCHED,0.0,0.0
TXN000929,4222.94,0.0,4000,Legal,2023-09-02,GBP,4222.94,0.0,4000,Legal,2023-09-02,GBP,MATCHED,0.0,0.0
TXN000930,365.54,0.0,2000,HR,2023-02-28,GBP,365.54,0.0,2000,HR,2023-02-28,GBP,MATCHED,0.0,0.0
TXN000931,0.0,175.42,1000,HR,2023-02-03,GBP,0.0,175.42,1000,HR,2023-02-03,GBP,MATCHED,0.0,0.0
TXN000932,6780.02,0.0,4300,Operations,2023-07-25,GBP,6780.02,0.0,4300,Operations,2023-07-25,GBP,MATCHED,0.0,0.0
TXN000933,45.97,0.0,3000,Legal,2023-09-09,USD,45.97,0.0,3000,Legal,2023-09-09,USD,MATCHED,0.0,0.0
TXN000934,0.0,14.91,3100,Legal,2023-02-07,USD,0.0,14.91,3100,Legal,2023-02-07,USD,MATCHED,0.0,0.0
TXN000935,780.57,0.0,4100,Finance,2023-10-23,EUR,780.57,0.0,4100,Finance,2023-10-23,EUR,MATCHED,0.0,0.0
TXN000936,189.98,0.0,4000,Sales,2023-11-19,EUR,189.98,0.0,4000,Sales,2023-11-19,EUR,MATCHED,0.0,0.0
TXN000937,87.2,0.0,2000,Operations,2023-12-18,GBP,87.2,0.0,2000,Operations,2023-12-18,GBP,MATCHED,0.0,0.0
TXN000938,1167.4,0.0,2100,Sales,2023-01-28,GBP,1167.4,0.0,2100,Sales,2023-01-28,GBP,MATCHED,0.0,0.0
TXN000939,0.0,581.55,3000,Operations,2023-03-19,GBP,0.0,581.55,3000,Operations,2023-03-19,GBP,MATCHED,0.0,0.0
TXN000940,0.0,173.1,1100,Sales,2023-03-18,GBP,0.0,173.1,1100,Sales,2023-03-18,GBP,MATCHED,0.0,0.0
TXN000941,0.0,59.12,1100,Procurement,2023-10-16,GBP,0.0,59.12,1100,Procurement,2023-10-16,GBP,MATCHED,0.0,0.0
TXN000942,0.0,1493.21,4100,Finance,2023-06-05,GBP,0.0,1493.21,4100,Finance,2023-06-05,GBP,MATCHED,0.0,0.0
TXN000943,0.0,1069.88,1000,IT,2023-02-13,GBP,0.0,1069.88,1000,IT,2023-02-13,GBP,MATCHED,0.0,0.0
TXN000944,347.66,0.0,3000,IT,2023-05-08,GBP,347.66,0.0,3000,IT,2023-05-08,GBP,MATCHED,0.0,0.0
TXN000945,6437.89,0.0,1100,Sales,2023-03-02,GBP,6437.89,0.0,1100,Sales,2023-03-02,GBP,MATCHED,0.0,0.0
TXN000946,81.03,0.0,4000,HR,2023-10-13,GBP,81.03,0.0,4000,HR,2023-10-13,GBP,MATCHED,0.0,0.0
TXN000947,40.92,0.0,4300,Procurement,2023-08-02,GBP,40.92,0.0,4300,Procurement,2023-08-02,GBP,MATCHED,0.0,0.0
TXN000948,0.0,142.9,1100,Finance,2023-11-07,GBP,0.0,142.9,1100,Finance,2023-11-07,GBP,MATCHED,0.0,0.0
TXN000949,376.76,0.0,1100,Procurement,2023-11-02,EUR,376.76,0.0,1100,Procurement,2023-11-02,EUR,MATCHED,0.0,0.0
TXN000950,0.0,581.15,4000,Sales,2023-11-13,GBP,0.0,581.15,4000,Sales,2023-11-13,GBP,MATCHED,0.0,0.0
TXN000951,280.94,0.0,3100,IT,2023-04-26,GBP,280.94,0.0,3100,IT,2023-04-26,GBP,MATCHED,0.0,0.0
TXN000952,684.09,0.0,4200,IT,2023-09-25,GBP,684.09,0.0,4200,IT,2023-09-25,GBP,MATCHED,0.0,0.0
TXN000953,0.0,61.73,1200,Legal,2023-07-14,GBP,0.0,61.73,1200,Legal,2023-07-14,GBP,MATCHED,0.0,0.0
TXN000954,0.0,3518.0,4100,IT,2023-08-19,USD,0.0,3518.0,4100,IT,2023-08-19,USD,MATCHED,0.0,0.0
TXN000955,356.66,0.0,4300,IT,2023-08-15,GBP,356.66,0.0,4300,IT,2023-08-15,GBP,MATCHED,0.0,0.0
TXN000956,0.0,2155.86,2000,HR,2023-06-02,GBP,0.0,2155.86,2000,HR,2023-06-02,GBP,MATCHED,0.0,0.0
TXN000957,674.58,0.0,1100,Sales,2023-10-29,GBP,674.58,0.0,1100,Sales,2023-10-29,GBP,MATCHED,0.0,0.0
TXN000958,800.41,0.0,4300,Sales,2023-08-08,GBP,800.41,0.0,4300,Sales,2023-08-08,GBP,MATCHED,0.0,0.0
TXN000959,0.0,948.28,2100,Procurement,2023-06-06,GBP,0.0,948.28,2100,Procurement,2023-06-06,GBP,MATCHED,0.0,0.0
TXN000960,789.63,0.0,4500,IT,2023-10-19,EUR,789.63,0.0,4500,IT,2023-10-19,EUR,MATCHED,0.0,0.0
TXN000961,1057.95,0.0,1100,HR,2023-11-14,GBP,1057.95,0.0,1100,HR,2023-11-14,GBP,MATCHED,0.0,0.0
TXN000962,2962.32,0.0,4200,Finance,2023-01-31,EUR,2962.32,0.0,4200,Finance,2023-01-31,EUR,MATCHED,0.0,0.0
TXN000963,0.0,541.74,3000,HR,2023-11-09,GBP,0.0,541.74,3000,HR,2023-11-09,GBP,MATCHED,0.0,0.0
